K_path,L_path,N_params,R_params,S_path,accuracy_main,alloc,backbone_params,c_backward,c_forward,cfg_reward_model_params,compute_band,correctness_train_proxy_mean,dataset_name,dense_closeness_mean,dense_correct_mean,dense_err_scale,f_lora,flops_scale_backward,flops_scale_forward,full_finetuning,gradient_accumulation_steps,judge_model_path,judge_tag,kl_beta,learning_rate,log10_total_flops,lora_alpha,lora_dropout,lora_r,lora_rank_path,lr_scheduler_type,max_completion_length,max_prompt_length,max_steps,model_name,model_tag,num_generations,optim,output_dir,per_device_train_batch_size,primary_reward_max,primary_reward_mean,primary_reward_min,primary_reward_std,prm_alpha,prm_correct_mean,prm_device,prm_include_outcome,prm_max_steps_scored,prm_model_name,prm_num_scored_steps_mean,prm_outcome_scale,prm_params,prm_proc_mean,prm_tp_correct_mean,prm_tp_neg_threshold,prm_tp_num_correct_thoughts_mean,prm_tp_num_incorrect_thoughts_mean,prm_tp_num_thoughts_mean,prm_tp_pos_threshold,prm_tp_proc_mean,reuse_prefill_across_K,reward_check_answer_count,reward_check_answer_max,reward_check_answer_mean,reward_check_answer_min,reward_check_answer_std,reward_check_numbers_count,reward_check_numbers_max,reward_check_numbers_mean,reward_check_numbers_min,reward_check_numbers_std,reward_clip_max,reward_clip_min,reward_dense_closeness_count,reward_dense_closeness_max,reward_dense_closeness_mean,reward_dense_closeness_min,reward_dense_closeness_std,reward_dense_correct_count,reward_dense_correct_max,reward_dense_correct_mean,reward_dense_correct_min,reward_dense_correct_std,reward_dense_format_count,reward_dense_format_max,reward_dense_format_mean,reward_dense_format_min,reward_dense_format_std,reward_match_format_approximately_count,reward_match_format_approximately_max,reward_match_format_approximately_mean,reward_match_format_approximately_min,reward_match_format_approximately_std,reward_match_format_exactly_count,reward_match_format_exactly_max,reward_match_format_exactly_mean,reward_match_format_exactly_min,reward_match_format_exactly_std,reward_mode,reward_model_params,reward_path,reward_prm_correct_count,reward_prm_correct_max,reward_prm_correct_mean,reward_prm_correct_min,reward_prm_correct_std,reward_prm_num_scored_steps_count,reward_prm_num_scored_steps_max,reward_prm_num_scored_steps_mean,reward_prm_num_scored_steps_min,reward_prm_num_scored_steps_std,reward_prm_proc_count,reward_prm_proc_max,reward_prm_proc_mean,reward_prm_proc_min,reward_prm_proc_std,reward_sparse_correct_count,reward_sparse_correct_max,reward_sparse_correct_mean,reward_sparse_correct_min,reward_sparse_correct_std,reward_standardize,reward_total_reward_count,reward_total_reward_max,reward_total_reward_mean,reward_total_reward_min,reward_total_reward_std,reward_verifier_correct_count,reward_verifier_correct_max,reward_verifier_correct_mean,reward_verifier_correct_min,reward_verifier_correct_std,reward_verifier_fmt_count,reward_verifier_fmt_max,reward_verifier_fmt_mean,reward_verifier_fmt_min,reward_verifier_fmt_std,reward_verifier_proc_count,reward_verifier_proc_max,reward_verifier_proc_mean,reward_verifier_proc_min,reward_verifier_proc_std,rho_rollout_search_learning,rho_rollout_total,rho_update_search_learning,rho_update_total,rollout_flops,rollout_tokens,run_dir,run_validation,scope,seed,seed_path,sparse_correct_mean,stage,structured_check_answer_mean,structured_check_numbers_mean,summary_path,temperature,thought_sep_mode,total_flops,total_params,tp_capability_adaptive,tp_correct_path_bonus,tp_correct_thought_reward,tp_group_std_eps,tp_incorrect_thought_penalty,tp_leave_unmatched_incorrect_zero,tp_merge_same_sign,tp_neutral_thought_reward,tp_only_penalize_error_thoughts,tp_outcome_bonus_scale,tp_wrong_final_penalty,trainable_params_lora,update_backbone_fraction,update_backbone_fraction_a,update_effective_param_fraction,update_flops,update_tokens,use_peft,validation_accuracy_exact,validation_format_ok_rate,validation_has_reasoning_rate,validation_hit_max_length_rate,validation_max_examples,validation_mean_completion_tokens,validation_num_examples,validation_seed,validation_size,validation_temperature,validation_top_p,verifier_correct_mean,verifier_device,verifier_max_new_tokens,verifier_model_name,verifier_proc_mean,warmup_ratio,weight_decay
2,2048,3115872256,0,102,0.0428921568627451,a100,3115872256,6.0,2.0,0,C1,0.0428921568627451,polaris53k,-0.8145093121811735,0.0428921568627451,5.0,0.009606802057548793,,,,8,,,0.001,,16.301224991913177,32,,16,16,,2048,,102,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S102,,1.0,-0.7585992021524439,-1.0,0.480639962855182,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,816,0.0,0.0,0.0,0.0,816,0.0,0.0,0.0,0.0,1.0,-1.0,816,1.0,-0.8145093121811735,-1.0,0.48662698897215184,816,1.0,0.0428921568627451,0.0,0.20261396729348835,816,0.2,0.004534313725490198,-0.2,0.1495631835760109,816,0.0,0.0,0.0,0.0,816,0.0,0.0,0.0,0.0,dense,,dense,816,0.0,0.0,0.0,0.0,816,0.0,0.0,0.0,0.0,816,0.0,0.0,0.0,0.0,816,0.0,0.0,0.0,0.0,False,816,1.0,-0.7585992021524439,-1.0,0.480639962855182,816,0.0,0.0,0.0,0.0,816,0.0,0.0,0.0,0.0,816,0.0,0.0,0.0,0.0,0.281347526057325,0.2813475260573249,0.718652473942675,0.7186524739426747,5629477563637760.0,903355.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S102,True,reward_extension,42,42,0.0,stageB,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S102/logs/summary.json,0.5,,2.000898192540263e+16,3115872256,,,,,,,,,,,,29933568,0.85,0.85,0.8514410203086323,1.4379504361764864e+16,903355.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3564875776,0,91,0.03708791208791209,a100,3564875776,6.0,2.0,0,C1,0.03708791208791209,polaris53k,-0.8201758515617669,0.03708791208791209,5.0,0.13434888565384895,,,,8,,,0.001,,16.464952720104773,512,,256,256,,2048,,91,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S91,,1.0,-0.7779835712387012,-1.0,0.4793132326441979,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,728,0.0,0.0,0.0,0.0,728,0.0,0.0,0.0,0.0,1.0,-1.0,728,1.0,-0.8201758515617669,-1.0,0.48396137389338434,728,1.0,0.03708791208791209,0.0,0.1889772443043643,728,0.2,0.0019230769230769336,-0.2,0.11252171763701,728,0.0,0.0,0.0,0.0,728,0.0,0.0,0.0,0.0,dense,,dense,728,0.0,0.0,0.0,0.0,728,0.0,0.0,0.0,0.0,728,0.0,0.0,0.0,0.0,728,0.0,0.0,0.0,0.0,False,728,1.0,-0.7779835712387012,-1.0,0.4793132326441979,728,0.0,0.0,0.0,0.0,728,0.0,0.0,0.0,0.0,728,0.0,0.0,0.0,0.0,0.27697324754268193,0.27697324754268193,0.7230267524573181,0.7230267524573181,8079612702515200.0,1133225.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S91,True,reward_extension,42,42,0.0,stageB,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S91/logs/summary.json,0.5,,2.917109422732288e+16,3564875776,,,,,,,,,,,,478937088,0.85,0.85,0.8701523328480774,2.109148152480768e+16,1133225.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3205672960,0,98,0.044642857142857144,a100,3205672960,6.0,2.0,0,C1,0.044642857142857144,polaris53k,-0.8260828940236441,0.044642857142857144,5.0,0.03735074459997317,,,,8,,,0.001,,16.29307645351469,128,,64,64,,2048,,98,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S98,,1.0,-0.7500238812921273,-1.0,0.46111573800693156,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,784,0.0,0.0,0.0,0.0,784,0.0,0.0,0.0,0.0,1.0,-1.0,784,1.0,-0.8260828940236441,-1.0,0.47307163092581084,784,1.0,0.044642857142857144,0.0,0.20651845546822103,784,0.2,0.035331632653061204,-0.2,0.14599812068746978,784,0.0,0.0,0.0,0.0,784,0.0,0.0,0.0,0.0,dense,,dense,784,0.0,0.0,0.0,0.0,784,0.0,0.0,0.0,0.0,784,0.0,0.0,0.0,0.0,784,0.0,0.0,0.0,0.0,False,784,1.0,-0.7500238812921273,-1.0,0.46111573800693156,784,0.0,0.0,0.0,0.0,784,0.0,0.0,0.0,0.0,784,0.0,0.0,0.0,0.0,0.2803627350393487,0.28036273503934867,0.7196372649606514,0.7196372649606513,5505499677655040.0,858712.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S98,True,reward_extension,42,42,0.0,stageB,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a100/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S98/logs/summary.json,0.5,,1.9637059386235292e+16,3205672960,,,,,,,,,,,,119734272,0.85,0.85,0.855602611689996,1.413155970858025e+16,858712.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3115872256,0,143,0.04195804195804196,a140,3115872256,6.0,2.0,0,C1,0.04195804195804196,polaris53k,-0.7934306359963144,0.04195804195804196,5.0,0.009606802057548793,,,,8,,,0.001,,16.45432745632177,32,,16,16,,2048,,143,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S143,,1.0,-0.7320661126694217,-1.0,0.5017540973671052,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1.0,-1.0,1144,1.0,-0.7934306359963144,-1.0,0.5133482959352239,1144,1.0,0.04195804195804196,0.0,0.200493303312328,1144,0.2,0.01013986013986013,-0.2,0.15237736563552412,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,dense,,dense,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,False,1144,1.0,-0.7320661126694217,-1.0,0.5017540973671052,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,0.28134752605732516,0.2813475260573251,0.7186524739426748,0.7186524739426747,8008857326231552.0,1285171.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S143,True,reward_extension,42,42,0.0,stageB,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S143/logs/summary.json,0.5,,2.8466066286290116e+16,3115872256,,,,,,,,,,,,29933568,0.85,0.85,0.8514410203086323,2.045720896005856e+16,1285171.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3564875776,0,128,0.0439453125,a140,3564875776,6.0,2.0,0,C1,0.0439453125,polaris53k,-0.7945880805201881,0.0439453125,5.0,0.13434888565384895,,,,8,,,0.001,,16.481511912579894,512,,256,256,,2048,,128,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S128,,1.0,-0.6812030970289185,-1.0,0.49765249806674144,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,1.0,-1.0,1024,1.0,-0.7945880805201881,-1.0,0.5057973985412727,1024,1.0,0.0439453125,0.0,0.2049734665981852,1024,0.2,0.08486328125000071,-0.2,0.144547316199516,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,dense,,dense,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,False,1024,1.0,-0.6812030970289185,-1.0,0.49765249806674144,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,1024,0.0,0.0,0.0,0.0,0.276973247542682,0.2769732475426819,0.723026752457318,0.7230267524573177,8393628350119936.0,1177268.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S128,True,reward_extension,42,42,0.0,stageB,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S128/logs/summary.json,0.5,,3.0304834219869804e+16,3564875776,,,,,,,,,,,,478937088,0.85,0.85,0.8701523328480774,2.1911205869749856e+16,1177268.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3205672960,0,137,0.04562043795620438,a140,3205672960,6.0,2.0,0,C1,0.04562043795620438,polaris53k,-0.7954950968639756,0.04562043795620438,5.0,0.03735074459997317,,,,8,,,0.001,,16.446399982394315,128,,64,64,,2048,,137,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S137,,1.0,-0.7133911820920796,-1.0,0.5028467506348985,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1.0,-1.0,1096,1.0,-0.7954950968639756,-1.0,0.5159958027993468,1096,1.0,0.04562043795620438,0.0,0.20866052237279692,1096,0.2,0.04288321167883232,-0.2,0.14638119248650944,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,dense,,dense,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,False,1096,1.0,-0.7133911820920796,-1.0,0.5028467506348985,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,0.2803627350393487,0.2803627350393488,0.7196372649606513,0.7196372649606514,7836466302443520.0,1222281.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S137,True,reward_extension,42,42,0.0,stageB,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a140/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S137/logs/summary.json,0.5,,2.795116940681748e+16,3205672960,,,,,,,,,,,,119734272,0.85,0.85,0.855602611689996,2.0114703104373964e+16,1222281.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3115872256,0,184,0.052309782608695655,a180,3115872256,6.0,2.0,0,C1,0.052309782608695655,polaris53k,-0.7705740113414482,0.052309782608695655,5.0,0.009606802057548793,,,,8,,,0.001,,16.56334871496339,32,,16,16,,2048,,184,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_reward_extension/reward_extension/C1/dense/a180/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S184,,1.0,-0.7040552225689677,-1.0,0.5349498398834409,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,1472,0.0,0.0,0.0,0.0,1472,0.0,0.0,0.0,0.0,1.0,-1.0,1472,1.0,-0.7705740113414482,-1.0,0.5460781635563402,1472,1.0,0.052309782608695655,0.0,0.2226510032587472,1472,0.2,0.019089673913043514,-0.2,0.1508435973836231,1472,0.0,0.0,0.0,0.0,1472,0.0,0.0,0.0,0.0,dense,,dense,1472,0.0,0.0,0.0,0.0,1472,0.0,0.0,0.0,0.0,1472,0.0,0.0,0.0,0.0,1472,0.0,0.0,0.0,0.0,False,1472,1.0,-0.7040552225689677,-1.0,0.5349498398834409,1472,0.0,0.0,0.0,0.0,1472,0.0,0.0,0.0,0.0,1472,0.0,0.0,0.0,0.0,0.28134752605732505,0.281347526057325,0.7186524739426748,0.7186524739426747,1.0294181368905728e+16,1651894.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a180/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S184,True,reward_extension,42,42,0.0,stageB,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a180/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S184/logs/summary.json,0.5,,3.658884623285535e+16,3115872256,,,,,,,,,,,,29933568,0.85,0.85,0.8514410203086323,2.6294664863949612e+16,1651894.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3564875776,0,164,0.0350609756097561,a180,3564875776,6.0,2.0,0,C1,0.0350609756097561,polaris53k,nan,0.0350609756097561,5.0,0.13434888565384895,,,,8,,,0.001,,16.579785892947452,512,,256,256,,2048,,164,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_reward_extension/reward_extension/C1/dense/a180/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S164,,1.0,-0.6736419736164887,-1.0,0.48116938981300217,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,1312,0.0,0.0,0.0,0.0,1312,0.0,0.0,0.0,0.0,1.0,-1.0,1312,1.0,nan,-1.0,nan,1312,1.0,0.0350609756097561,0.0,0.18393396532192793,1312,0.2,0.11265243902439044,-0.2,0.13522217916434065,1312,0.0,0.0,0.0,0.0,1312,0.0,0.0,0.0,0.0,dense,,dense,1312,0.0,0.0,0.0,0.0,1312,0.0,0.0,0.0,0.0,1312,0.0,0.0,0.0,0.0,1312,0.0,0.0,0.0,0.0,False,1312,1.0,-0.6736419736164887,-1.0,0.48116938981300217,1312,0.0,0.0,0.0,0.0,1312,0.0,0.0,0.0,0.0,1312,0.0,0.0,0.0,0.0,0.2769732475426818,0.2769732475426821,0.7230267524573181,0.7230267524573186,1.0525039057584128e+16,1476214.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a180/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S164,True,reward_extension,42,42,0.0,stageB,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a180/Qwen__Qwen2.5-3B-Instruct/r256/seed42/K2_L2048_S164/logs/summary.json,0.5,,3.800020092540598e+16,3564875776,,,,,,,,,,,,478937088,0.85,0.85,0.8701523328480774,2.7475161867821884e+16,1476214.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3205672960,0,176,0.049005681818181816,a180,3205672960,6.0,2.0,0,C1,0.049005681818181816,polaris53k,-0.7808201424440135,0.049005681818181816,5.0,0.03735074459997317,,,,8,,,0.001,,16.564100939343668,128,,64,64,,2048,,176,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_reward_extension/reward_extension/C1/dense/a180/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S176,,1.0,-0.6819170191798557,-1.0,0.5247919850835138,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,1408,0.0,0.0,0.0,0.0,1408,0.0,0.0,0.0,0.0,1.0,-1.0,1408,1.0,-0.7808201424440135,-1.0,0.5341777834487362,1408,1.0,0.049005681818181816,0.0,0.21587988550978282,1408,0.2,0.06193181818181847,-0.2,0.15225470551427722,1408,0.0,0.0,0.0,0.0,1408,0.0,0.0,0.0,0.0,dense,,dense,1408,0.0,0.0,0.0,0.0,1408,0.0,0.0,0.0,0.0,1408,0.0,0.0,0.0,0.0,1408,0.0,0.0,0.0,0.0,False,1408,1.0,-0.6819170191798557,-1.0,0.5247919850835138,1408,0.0,0.0,0.0,0.0,1408,0.0,0.0,0.0,0.0,1408,0.0,0.0,0.0,0.0,0.2803627350393486,0.28036273503934855,0.7196372649606514,0.7196372649606512,1.027593213423616e+16,1602773.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a180/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S176,True,reward_extension,42,42,0.0,stageB,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a180/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S176/logs/summary.json,0.5,,3.6652275249041016e+16,3205672960,,,,,,,,,,,,119734272,0.85,0.85,0.855602611689996,2.637634311480485e+16,1602773.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3115872256,0,41,0.039634146341463415,a40,3115872256,6.0,2.0,0,C1,0.039634146341463415,polaris53k,-0.7479493110901849,0.039634146341463415,5.0,0.009606802057548793,,,,8,,,0.001,,15.916264241489543,32,,16,16,,2048,,41,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_reward_extension/reward_extension/C1/dense/a40/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S41,,1.0,-0.6949691848191331,-1.0,0.5417182024287771,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,328,0.0,0.0,0.0,0.0,328,0.0,0.0,0.0,0.0,1.0,-1.0,328,1.0,-0.7479493110901849,-1.0,0.560010230661986,328,1.0,0.039634146341463415,0.0,0.19509813116800193,328,0.2,0.00609756097560976,-0.2,0.1492645065676379,328,0.0,0.0,0.0,0.0,328,0.0,0.0,0.0,0.0,dense,,dense,328,0.0,0.0,0.0,0.0,328,0.0,0.0,0.0,0.0,328,0.0,0.0,0.0,0.0,328,0.0,0.0,0.0,0.0,False,328,1.0,-0.6949691848191331,-1.0,0.5417182024287771,328,0.0,0.0,0.0,0.0,328,0.0,0.0,0.0,0.0,328,0.0,0.0,0.0,0.0,0.28134752605732505,0.281347526057325,0.718652473942675,0.7186524739426748,2320103408795648.0,372304.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a40/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S41,True,reward_extension,42,42,0.0,stageB,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_reward_extension/reward_extension/C1/dense/a40/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S41/logs/summary.json,0.5,,8246397049615156.0,3115872256,,,,,,,,,,,,29933568,0.85,0.85,0.8514410203086323,5926293640819507.0,372304.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
